topic_id	word_rank	word	score
70	7	police	0.024658196552599362
70	8	electronic	0.019216191653611363
70	9	procedures	0.017676135231745035
70	10	hijri	0.017562727594949794
70	11	interior	0.01715831259040092
70	12	services	0.017134166780802464
71	1	journalists	0.09487503431547602
71	2	media	0.05266384208130151
71	3	female	0.01834307911028498
71	4	press	0.01699287527263693
71	5	syndicate	0.01657730576499857
71	6	journalist	0.012297924909282621
71	7	professional	0.012168781313909001
71	8	professionals	0.010471366281133144
71	9	journalism	0.010374560492125776
71	10	facts	0.010338420245259987
71	11	war	0.010056963809856306
71	12	union	0.009557616599546825
72	1	court	0.06864767277055445
72	2	criminal	0.03969921841954472
72	3	genocide	0.030741946089730438
72	4	crimes	0.028442918977351635
72	5	justice	0.025301454376111115
72	6	international	0.02056213429097271
72	7	request	0.0198439061964308
72	8	prosecutor	0.01958620278429564
72	9	complaint	0.01799178417096353
72	10	uae	0.016609840433516054
72	11	humanity	0.015781934795019013
72	12	lawsuit	0.014247589143660094
73	1	egyptian	0.01653874484278557
73	2	egypt	0.013423584262636255
73	3	egypts	0.013379105881759583
73	4	foreign	0.011996326709698569
73	5	brotherly	0.011460744460900384
73	6	president	0.010117148314547214
73	7	cairo	0.010050305399428161
73	8	regional	0.009282458018785739
73	9	relations	0.009104398753565356
73	10	sovereignty	0.008927355854505699
73	11	external	0.008828370350052558
73	12	stability	0.008825029192372958
74	1	dont	0.058414514371521044
74	2	come	0.05431062454406909
74	3	didnt	0.05038794533547866
74	4	personally	0.04861019594140567
74	5	play	0.04330414538689444
74	6	did	0.0402629166542052
74	7	silent	0.0360184750768388
74	8	tonight	0.03571812824163352
74	9	left	0.035493503180848075
74	10	fact	0.03457243901525512
74	11	satisfied	0.03256623007092102
74	12	waiting	0.032074204457480146
75	1	speedy	0.21088476718815663
75	2	recovery	0.18972040387947228
75	3	martyrs	0.1723829644355878
75	4	mercy	0.14918370650370022
75	5	wounded	0.14281618690470224
75	6	righteous	0.1102141939354316
75	7	missing	0.09467963103327369
75	8	forgiveness	0.0729383379892729
75	9	eternity	0.06447481491292409
75	10	injured	0.05869062210733941
75	11	ask	0.05692818425378105
75	12	prayers	0.05604914512407015
76	1	vehicles	0.07099192208837582
76	2	armored	0.04650087997682659
76	3	equipment	0.03897894303148825
76	4	combat	0.03723706251723973
76	5	losses	0.03706889565049172
76	6	enemy	0.02848350601471826
76	7	heavy	0.028293539669297024
76	8	ammunition	0.024952210178788497
76	9	tanks	0.023761749403813055
76	10	inflicting	0.021217787550167667
76	11	clearance	0.018761107647849426
76	12	destroying	0.018599988357776567
77	1	artist	0.11986413172505307
77	2	artists	0.05387143972309179
77	3	singing	0.029577309810238848
77	4	art	0.029228833801657306
77	5	ask	0.02479949516192481
77	6	artistic	0.024357784549608463
77	7	song	0.02346452731072026
77	8	forgiveness	0.02304485152062873
77	9	illness	0.015553450088717873
77	10	famous	0.0138710180962899
77	11	band	0.013760529741380803
77	12	mohamed	0.01374272024316055
78	1	terrorist	0.056582287558191155
78	2	terrorism	0.027872657221172988
78	3	crimes	0.022481459010959125
78	4	extremist	0.01977989661663631
78	5	classify	0.0189048289684695
78	6	heinous	0.01672439978036127
78	7	militia	0.016387044593695842
78	8	brigades	0.014703306311703277
78	9	regime	0.013506702420577915
78	10	crime	0.013190809003167
78	11	atrocities	0.012761611604031636
78	12	acts	0.012698682469591046
79	1	water	0.08495788750457178
79	2	station	0.041248125384377166
79	3	wells	0.027711570281510143
79	4	meters	0.02550921286175774
79	5	stations	0.02526716100393264
79	6	dam	0.024827997488271185
79	7	drinking	0.02166232826496516
79	8	dams	0.021098811998293738
79	9	renaissance	0.019980167942908186
79	10	irrigation	0.01937284932329124
79	11	authority	0.015326259113685127
79	12	sea	0.01102915254116119
80	1	god	0.034578896845362604
80	2	battle	0.022084242416551336
80	3	victory	0.021859980677840517
80	4	conquest	0.01630516267280597
80	5	know	0.012703841712873783
80	6	dear	0.012577113542610985
80	7	near	0.011010682956180936
80	8	martyrs	0.011008484016738167
80	9	channel	0.010940580414878725
80	10	victoryfromgodandconquestisnear	0.010924785761634203
80	11	gods	0.009844740414472471
80	12	let	0.009502097149374982
81	1	foreigners	0.03964014386117442
81	2	immigration	0.0341899201537474
81	3	immigrants	0.030796816975067927
81	4	citizenship	0.026584841886512264
81	5	deportation	0.025925617119171428
81	6	illegal	0.025429575039709152
81	7	legal	0.023265174531389758
81	8	residency	0.020880868749705902
81	9	violators	0.020173389836068603
81	10	status	0.016755767418310814
81	11	deported	0.016687569084421962
81	12	presence	0.016235141734897648
82	1	rent	0.04024886643565685
82	2	house	0.024795893164004646
82	3	housing	0.02253371052113496
82	4	rents	0.02091123179708428
82	5	planning	0.020530876752717937
82	6	residential	0.02048750676886089
82	7	neighborhoods	0.0189546177093129
82	8	urban	0.017817754525211074
82	9	estate	0.016352662117225445
82	10	eviction	0.016275936576716363
82	11	localities	0.01419439341448853
82	12	shambat	0.012304479633946156
83	1	health	0.03518840994780331
83	2	hospital	0.027534499821264796
83	3	medical	0.023932184640129
83	4	center	0.018428766829682513
83	5	hospitals	0.013831438589637484
83	6	nursing	0.012979558434239206
83	7	sector	0.01235372979190233
83	8	federal	0.012174809593112693
83	9	ministry	0.01186896208017136
83	10	doctors	0.011436699751332545
83	11	treatment	0.010220486524755795
83	12	specialists	0.009851128328554995
84	1	court	0.03135190505063777
84	2	accused	0.029266673836353285
84	3	prosecution	0.02487661785234909
84	4	case	0.023295345974868084
84	5	ruling	0.022713660516082243
84	6	doha	0.02122533726408621
84	7	martyr	0.018942750507971454
84	8	trial	0.017092260356438124
84	9	prosecutor	0.016983351477845913
84	10	arrest	0.01639409002118246
84	11	prison	0.015399251964552491
84	12	fine	0.015121156915290012
85	1	newspapers	0.12348998273372473
85	2	headlines	0.1112053622377508
85	3	political	0.060316419977042464
85	4	morning	0.0565602169838717
85	5	ad	0.05248294304228175
85	6	issued	0.051474486837651406
85	7	prominent	0.05054310820228946
85	8	akhbar	0.05040134203677779
85	9	alyoum	0.049619375614206276
85	10	newspaper	0.04825895311494315
85	11	published	0.04478684989435536
85	12	2020	0.03930720203778933
86	1	religious	0.03174974452011279
86	2	church	0.028487134583452436
86	3	mosque	0.02666593437696912
86	4	mosques	0.025101544028379014
86	5	values	0.015927734793706454
86	6	sheikh	0.015433592768384631
86	7	religion	0.014323174361298761
86	8	solidarity	0.014180393641124665
86	9	prayers	0.013633197662984832
86	10	quran	0.01358133238520648
86	11	preachers	0.012485784646782036
86	12	compassion	0.012462711724582038
87	1	workers	0.06316357070322462
87	2	labor	0.04089465071275996
87	3	employees	0.0238281026373092
87	4	salaries	0.021785297169806952
87	5	unemployment	0.02038555774076599
87	6	job	0.019252567562569888
87	7	expatriate	0.017713626706668352
87	8	jobs	0.01720764811691059
87	9	work	0.01674287359009018
87	10	wage	0.016346996249814123
87	11	saudi	0.014785547987010593
87	12	restoring	0.014318365823470089
88	1	debts	0.03593711211909322
88	2	bank	0.030631621811096483
88	3	debt	0.02656581413020707
88	4	economic	0.021612764385048933
88	5	finance	0.020829605866646006
88	6	billion	0.020740666352915497
88	7	world	0.02029338349550874
88	8	dollars	0.015878557482673403
88	9	sudans	0.015240093849371025
88	10	heavily	0.014792332126217365
88	11	monetary	0.013830289542068542
88	12	fund	0.012522931216407001
89	1	chinese	0.031767228878886285
89	2	foreign	0.02873383395615753
89	3	countries	0.027283662938868417
89	4	affairs	0.023912567453407984
89	5	bilateral	0.0195035687258203
89	6	china	0.0195035687258203
89	7	diplomats	0.019327346806405767
89	8	relations	0.01886712113571589
89	9	american	0.01756958047308389
89	10	london	0.015153161751260002
89	11	decision	0.014585200098539856
89	12	diplomatic	0.014291351478237064
90	1	pardon	0.02981748382269478
90	2	reporting	0.027164488049021815
90	3	armed	0.026537564068587392
90	4	renew	0.022187266462639448
90	5	rebellion	0.022004463580807234
90	6	army	0.021473745304256674
90	7	unit	0.020067490895522202
90	8	arming	0.01920743247450238
90	9	benefit	0.0192020559119838
90	10	commanderinchief	0.018247509753326268
90	11	command	0.016616157612049317
90	12	military	0.016597910926733527
91	1	peace	0.026789578128505652
91	2	juba	0.02013083522176347
91	3	kiir	0.01640644246086802
91	4	agreement	0.015702501393058052
91	5	south	0.01524668615929533
91	6	salva	0.014722111690864365
91	7	parties	0.011543386976719548
91	8	president	0.011020565739704342
91	9	union	0.0108446758108995
91	10	african	0.010754940005289303
91	11	mediation	0.01056554359788584
91	12	igad	0.00985596244058581
92	1	enemy	0.031757944657102896
92	2	mercenaries	0.025353254405879305
92	3	shield	0.024529512948793807
92	4	remnants	0.024210503288369004
92	5	infiltrating	0.02288205492126796
92	6	heroes	0.020244128969550856
92	7	battle	0.01746998756144477
92	8	valiant	0.015570937427993165
92	9	confronted	0.015370300890426323
92	10	chasing	0.015342764578785726
92	11	chose	0.014827349575521332
92	12	defeat	0.013795661822087664
93	1	pharmaceutical	0.08522095157619276
93	2	medicines	0.062291077146871536
93	3	strip	0.04786877716445041
93	4	medicine	0.041580605288712304
93	5	pharmacies	0.03877482067660191
93	6	pounds	0.03423356634346676
93	7	pharmacists	0.02886737453993402
93	8	price	0.028593886268943314
93	9	prices	0.027712989397906396
93	10	pharmacy	0.027486041500112007
93	11	increases	0.02689122366185356
93	12	drug	0.02287850129333854
94	1	oil	0.05709501602428552
94	2	gasoline	0.05095330750373814
94	3	fuel	0.03896466130041381
94	4	prices	0.03740804563619046
94	5	gas	0.035378388438279895
94	6	price	0.030072841020467093
94	7	pounds	0.024604817334265113
94	8	petroleum	0.018102384990810617
94	9	increase	0.017917414837556354
94	10	agents	0.014941188556773908
94	11	barrels	0.014638639744486192
94	12	production	0.014429279613233197
95	1	kordofan	0.06417093474272997
95	2	west	0.040225508699337255
95	3	governor	0.02562455391132926
95	4	north	0.014827644516382528
95	5	south	0.014715111639458801
95	6	rashad	0.014525959829134238
95	7	delegation	0.012728868474413933
95	8	alfula	0.010571649833279644
95	9	conflicts	0.010219100692948091
95	10	meets	0.010194607052888351
95	11	hamid	0.01019078817853582
95	12	region	0.010058940455150413
96	1	command	0.047016996757085344
96	2	sat	0.03778430351994829
96	3	chief	0.03214148918012105
96	4	summary	0.032042501524916785
96	5	armed	0.031046073922194974
96	6	commanderinchief	0.027981788788091343
96	7	stable	0.02673097804207437
96	8	2023	0.02605174508977931
96	9	todays	0.02421486905409672
96	10	staff	0.02235653264651859
96	11	forces	0.02102325478276919
96	12	officers	0.020511664126312112
97	1	media	0.07257023212563378
97	2	press	0.03453112461872024
97	3	journalists	0.0323867461830473
97	4	professionals	0.03157499875552502
97	5	workshop	0.028960901784276787
97	6	publications	0.028285899146207483
97	7	misinformation	0.021353711314574395
97	8	publishing	0.017812358016596114
97	9	law	0.01682579674894827
97	10	amend	0.014714518439546584
97	11	professional	0.014677330332154286
97	12	empower	0.014030094792122793
98	1	ethiopian	0.02061936276272914
98	2	newspaper	0.01832193798098372
98	3	renaissance	0.012846930165370318
98	4	ethiopia	0.012806589936479644
98	5	dam	0.012436838498136902
98	6	hamdok	0.011579428170341768
98	7	electronic	0.009499528659064364
98	8	corona	0.008919876778428723
98	9	sodamedia	0.00773094326674996
98	10	alsudani	0.006770664048073003
98	11	sitin	0.0064944424840818315
98	12	alwatan	0.0063044652557949004
99	1	httpstmesaqwl	2.084537232220343
99	2		1e-05
99	3		1e-05
99	4		1e-05
99	5		1e-05
99	6		1e-05
99	7		1e-05
99	8		1e-05
99	9		1e-05
99	10		1e-05
99	11		1e-05
99	12		1e-05
100	1	soldiers	0.04895629319844243
100	2	army	0.04289249724837043
100	3	morale	0.02856871484171447
100	4	victory	0.027337361645278852
100	5	salute	0.022369411868798605
100	6	leadership	0.022342806047254683
100	7	commanders	0.021238531374028917
100	8	officers	0.021191645267287375
100	9	stable	0.020712851508301912
100	10	fronts	0.019639475465757793
100	11	leaders	0.018099497106574096
100	12	soldier	0.01748288066116911
101	1	corporation	0.05276465034266673
101	2	television	0.0485116635059637
101	3	radio	0.04571587306783687
101	4	kordofan	0.04364746520988594
101	5	west	0.03569609638249156
101	6	north	0.016683685020294364
101	7	alfula	0.016332870393136047
101	8	governor	0.016031965502998916
101	9	locality	0.015502561421446792
101	10	foundation	0.013439032002782118
101	11	guidance	0.011514449376520764
101	12	education	0.011443863866571539
102	1	trump	0.12449066952665555
102	2	biden	0.04895587336014127
102	3	trumps	0.045222698854337454
102	4	congress	0.03211045642277871
102	5	republican	0.0306864903212476
102	6	investigative	0.022473446797673886
102	7	donald	0.02207494322399527
102	8	material	0.020426131020521574
102	9	deliberations	0.02036084355328808
102	10	house	0.01976163379879718
102	11	representatives	0.01899570039053085
102	12	journalism	0.01877862816350688
103	1	diaspora	0.030657838683031652
103	2	alfasher	0.02860250361622662
103	3	write	0.02553733417621574
103	4	arabs	0.023943289307856233
103	5	janjaweed	0.023326182611772328
103	6	tribe	0.021550542144638942
103	7	al	0.021207026893227704
103	8	rizeigat	0.01945120381725443
103	9	tribes	0.018147086884975645
103	10	obaid	0.01800486085335857
103	11	pulse	0.017016017570604985
103	12	despite	0.016672432173363377
104	1	muslims	0.043110827588638545
104	2	badr	0.035082500214994344
104	3	victory	0.03236781122541091
104	4	bin	0.029326036038974136
104	5	speedy	0.02647203433691118
104	6	valiant	0.026385963324128466
104	7	resolve	0.025960972158138335
104	8	battle	0.024960258006605337
104	9	dedicate	0.021668192752821332
104	10	god	0.021301207169584797
104	11	almighty	0.021245647029925104
104	12	cleanse	0.020450464057076876
105	1	demonstrations	0.025455736535917227
105	2	demonstrators	0.023540779069464394
105	3	protesters	0.01745803629560652
105	4	ministries	0.016815935961816374
105	5	protests	0.016329515010680556
105	6	tear	0.015728453990113734
105	7	gas	0.01526715355433477
105	8	demonstration	0.011316055808672997
105	9	party	0.010606750076934663
105	10	police	0.010454373616214983
105	11	revolutionary	0.010182262438851578
105	12	khartoum	0.009896974901378808
106	1	almahdi	0.021167755224201248
106	2	pilgrims	0.017791034753905078
106	3	imam	0.016155238307675474
106	4	prayers	0.015471124204127992
106	5	eid	0.014384619893806147
106	6	mosques	0.014242773961710992
106	7	holy	0.014099075619241168
106	8	alsadiq	0.014088466208456756
106	9	hajj	0.013315296512542815
106	10	mourns	0.010943041124139479
106	11	ramadan	0.010915998292455669
106	12	religious	0.010645230071034455
107	1	sovereignty	0.03496116975881584
107	2	commanderinchief	0.027469312459712302
107	3	lieutenant	0.02364854959379347
107	4	council	0.022941010404304782
107	5	overall	0.022730606165148153
107	6	chairman	0.022232578353132575
107	7	fattah	0.017988868618900505
107	8	oath	0.017495250989591628
107	9	yahya	0.016380644347758766
107	10	transitional	0.015760814310721533
107	11	general	0.015589970781523108
107	12	president	0.014279441309500655
108	1	humanitarian	0.05786606165324596
108	2	aid	0.034225404018877886
108	3	agencies	0.02952294549645423
108	4	organizations	0.026147296883516025
108	5	relief	0.024354473322935617
108	6	emergencies	0.023671325265207693
108	7	principles	0.020966380730850633
108	8	response	0.018797849041280453
108	9	international	0.01792068937549037
108	10	ensuring	0.015134236008538329
108	11	working	0.012280472433206019
108	12	urgent	0.01192437063252547
109	1	refugee	0.03941050286764708
109	2	refugees	0.03139541514784912
109	3	deport	0.028150817033047563
109	4	delegation	0.02465491670729151
109	5	administrative	0.02098327994706127
109	6	commissioner	0.017082812334015023
109	7	foreigners	0.01555412848042291
109	8	interior	0.015467821909730896
109	9	appointments	0.013916627702811062
109	10	registered	0.01344616142532175
109	11	commission	0.013226505282118623
109	12	employees	0.012296033155739263
110	1	drones	0.10361845547720494
110	2	missiles	0.06175786550288462
110	3	drone	0.035471036353803095
110	4	losses	0.03430395905962066
110	5	air	0.031010317721810298
110	6	shot	0.030668641146724736
110	7	combat	0.02995506191739084
110	8	missile	0.02939366463072584
110	9	causing	0.024509446537861697
110	10	tank	0.022580167227175214
110	11	deals	0.02239506255821302
110	12	aviation	0.02238233857511103
111	1	dialysis	0.09600891780002871
111	2	kidney	0.09212250858041193
111	3	patients	0.07330919519490951
111	4	liver	0.03577325162033026
111	5	center	0.03549884047187493
111	6	hospital	0.03070002294703944
111	7	machines	0.02449472726039225
111	8	medical	0.021452181917362853
111	9	surgery	0.017501822581341843
111	10	othman	0.017335574766078502
111	11	operations	0.016814663819183593
111	12	treatment	0.016443494951378323
112	1	libya	0.06390646206051696
112	2	immigrants	0.05888190112974525
112	3	libyan	0.052402609192104134
112	4	illegal	0.050733929372612084
112	5	migrants	0.0498811496729586
112	6	immigration	0.03177938815999271
112	7	kufra	0.0276691896245443
112	8	asylum	0.02043052854421029
112	9	irregular	0.018426111328580824
112	10	deported	0.016439577059403056
112	11	center	0.014965922403966317
112	12	accident	0.014678265127966245
113	1	honey	0.38995700781581843
113	2	strains	0.22797428319363616
113	3	wild	0.196610508567337
113	4	best	0.14425209798924868
113	5	africa	0.12906399868755206
113	6	bet	0.12646333714368696
113	7	diplomatic	0.12385438970935599
113	8	quality	0.11273080938772582
113	9	laboratory	0.10907267891922941
113	10	accurate	0.10403315987913093
113	11	allow	0.0908539199457339
113	12	249918984706	0.076705242948329
114	1	migration	0.08034905457918655
114	2	organization	0.041183362970508446
114	3	migrants	0.034674610713112626
114	4	international	0.02543613108508963
114	5	million	0.02464142424877599
114	6	libya	0.021739517085803874
114	7	returned	0.01704975653367811
114	8	immigration	0.01515523502043098
114	9	reintegration	0.015122549927329818
114	10	european	0.013970127500758637
114	11	illegal	0.01374831467175202
114	12	europe	0.013737385895681489
115	1	titles	0.023842259413660475
115	2	incidents	0.012429516462616136
115	3	economic	0.012073121127888446
115	4	black	0.009962917778613727
115	5	dollar	0.009871711787048761
115	6	pound	0.009465216652915043
115	7	economy	0.009035276018566738
115	8	market	0.00900856687722156
115	9	poverty	0.00833115200862871
115	10	rates	0.007998774395212497
115	11	currency	0.007743148658239751
115	12	price	0.007097552839423814
116	1	haftar	0.07758288266492594
116	2	libyan	0.05368956850366471
116	3	libya	0.04106234727421609
116	4	khalifa	0.021279433774566467
116	5	tripoli	0.018390881452437703
116	6	kufra	0.013477259933511293
116	7	nyala	0.011349930078156916
116	8	chad	0.01122296918901822
116	9	hesitation	0.010535985920424826
116	10	southern	0.009978127929234944
116	11	triangle	0.00990874624541432
116	12	border	0.009777233458515049
117	1	estate	0.0643142056066357
117	2	real	0.04440720094482299
117	3	housing	0.044311980555450256
117	4	apartment	0.04040229526383857
117	5	apartments	0.029519185606209846
117	6	rent	0.022613826708375345
117	7	license	0.020627291891006722
117	8	market	0.020288294263777835
117	9	owners	0.020046691994030117
117	10	advised	0.015417533206450883
117	11	fund	0.014955605342358435
117	12	prices	0.014900930259977059
118	1	love	0.07839555698249252
118	2	mother	0.054710250277892294
118	3	son	0.044155312118459106
118	4	know	0.03750116566537936
118	5	husband	0.03696200104345686
118	6	children	0.03534286843513756
118	7	family	0.03290162779340468
118	8	daughter	0.03286256651558099
118	9	did	0.03204765487223606
118	10	dont	0.02841397365725838
118	11	told	0.028124025590918728
118	12	crying	0.027642405454900366
119	1	httpswhatsappcomchaannel0029vb2jdpaixnnnnnnnnnnnnpxuj5a1x	0.13414981820500432
119	2	join	0.10890611645041068
119	3	guardians	0.10746431272565252
119	4	battleofdemocracy	0.10617930683936809
119	5	scene	0.10287138564097655
119	6	righteous	0.10265298760730315
119	7	glorious	0.09835663181141903
119	8	httpstmesdnewsnetwork	0.08975600623466182
119	9	forgiveness	0.08971657892740333
119	10	telegram	0.08759268320572486
119	11	mercy	0.07755293601479539
119	12	link	0.07439451349693495
120	1	albashir	0.010314005096150184
120	2	meets	0.010175776434575257
120	3	unamid	0.008382060770497362
120	4	minister	0.00782619057435442
120	5	jaber	0.007569102047734884
120	6	salma	0.0073794528638161105
120	7	sovereignty	0.006898880570728674
120	8	council	0.006576338323712551
120	9	praises	0.0064769904046059765
120	10	president	0.006289455283261616
120	11	ambassador	0.006134690314653631
120	12	writers	0.0057278326385831295
121	1	temperatures	0.3126449866225198
121	2	meteorology	0.24469318953517058
121	3	slight	0.2445969581846522
121	4	maximum	0.14209903378011815
121	5	decrease	0.1279858689970442
121	6	rise	0.1247590199054914
121	7	small	0.11462487274281684
121	8	parts	0.11268582376028756
121	9	degrees	0.07774897535453026
121	10	rest	0.05545015249888371
121	11	gradual	0.05209111757765044
121	12	temperature	0.03782312567876102
122	1	medical	0.036586467715690164
122	2	patients	0.02859437842049749
122	3	medicines	0.023125759229680007
122	4	room	0.020627475070168134
122	5	treatment	0.019675458431090698
122	6	hospitals	0.017542429677067605
122	7	injured	0.016696722781111045
122	8	emergency	0.016325146074068694
122	9	care	0.016035051405358592
122	10	clinics	0.015713792677458278
122	11	teams	0.015063934814088109
122	12	provide	0.014335964395600413
123	1	doctors	0.040762419876727976
123	2	network	0.03408931934334594
123	3	injured	0.019939573913555126
123	4	killed	0.0199095250755552
123	5	result	0.01716032683719298
123	6	rapid	0.016272324022181723
123	7	wounded	0.015203066428866291
123	8	syndicate	0.014475579932091224
123	9	fasher	0.014201718490253246
123	10	medical	0.013891917557602195
123	11	bombing	0.013850914178918101
123	12	hospital	0.013602513874850054
124	1	chadian	0.11386425051142499
124	2	chad	0.03656647415767391
124	3	border	0.017444954728405036
124	4	regimes	0.013468902828383339
124	5	territory	0.012116811960892454
124	6	ndjamena	0.012018322024644406
124	7	crossing	0.010194753204114953
124	8	authorities	0.009950534385166692
124	9	crossings	0.0097904152890668
124	10	emirati	0.00968924758807345
124	11	uae	0.009614832632764862
124	12	altineh	0.009563856468510589
125	1	httpstmesudannm	0.30622104837141806
125	2	httpswhatsappcomchannel0029vae7l5t11ulpotfega1s	0.30164368435660777
125	3	correspondent	0.24571829784960408
125	4	follow	0.20116755523959415
125	5	whatsapp	0.17855626515738443
125	6	channel	0.14319923761236666
125	7	telegram	0.10217661248819718
125	8	journalist	0.08075924881530831
125	9	majid	0.05215397381422871
125	10	abdul	0.04772005952113763
125	11	httpstmesudaaan	0.0466038494917115
125	12	hamid	0.0432808594287939
126	1	hajj	0.133058371206796
126	2	umrah	0.09222628689198797
126	3	pilgrims	0.08368659250631046
126	4	ah	0.05444383442484048
126	5	endowments	0.023972971788161584
126	6	season	0.020009423699568454
126	7	establishments	0.018411133164559796
126	8	riyals	0.01833536932254928
126	9	saudi	0.017054437186152616
126	10	cost	0.01604253804851939
126	11	holy	0.015956721091874078
126	12	religious	0.015461354616196207
127	1	terrorist	0.04019430653204369
127	2	gangs	0.0333399141739083
127	3	city	0.025805943273121957
127	4	militia	0.0245787340964
127	5	artillery	0.024305028216327
127	6	fasher	0.020199783831996387
127	7	targeted	0.020050277811282997
127	8	operational	0.017269038458240762
127	9	morning	0.016810549351267065
127	10	witnessed	0.015620615379037786
127	11	infiltrate	0.015279406756758426
127	12	targeting	0.014003353165220044
128	1	httpstmesudaaan	0.2685456865227087
128	2	httpswhatsappcomchaannel0029vb2jdpaixnnnnnnnnnnnnnpxuj5a1x	0.26699841505949695
128	3	channel	0.2342226860256919
128	4	follow	0.19883050989581355
128	5	whatsapp	0.14394442781738687
128	6	telegram	0.11778097987942111
128	7	sudan	0.0397533286119261
128	8	event	0.028665633137609465
128	9	httpswhatsappcomchannel0029vapgy3o7dmecjcizwq2x	0.014467574928975855
128	10	httpswhatsappcomchaannel0029vb2jdpaixnnnnnnnnnnnnpxuj5a1x	0.011053302386232691
128	11	youtube	0.00639579915161527
128	12	washing	0.006199128796380881
129	1	war	0.05784914723639781
129	2	citizen	0.02629234199548287
129	3	betrayed	0.021360657368531426
129	4	partys	0.019842916024573713
129	5	army	0.0197449030309099
129	6	withdraw	0.01900431502702324
129	7	militia	0.018204215378832916
129	8	definitely	0.01780198918177143
129	9	like	0.017229456148020062
129	10	winning	0.01696796966735336
129	11	yes	0.016808166259150593
129	12	supporters	0.016752211352907647
130	1	httpstmesdnewsnetlork	0.5924629229864923
130	2	join	0.3285537990374625
130	3	scene	0.3103479002483819
130	4	link	0.2244373487332225
130	5	telegram	0.17437432304843373
130	6	sudan	0.035014798935610006
130	7	migrant	0.00746040020020422
130	8	httpstmesudaaan	0.004321032262813847
130	9	channel	0.002232449179638983
130	10	follow	0.0018951153546903673
130	11		1e-05
130	12		1e-05
131	1	sudandefense	0.5620727956894898
131	2	httpstmedefenssuda	0.5154664437718787
131	3	spokesperson	0.310753310679707
131	4	httpstmedefenssudan	0.22404479912695038
131	5	office	0.13311765102878187
131	6	follow	0.12817871126269392
131	7	telegram	0.12681768948976999
131	8	official	0.11402165782865396
131	9	rapid	0.045855730796587287
131	10	forces	0.0306441957373032
131	11	base	0.008740339238046027
131	12	understanding	0.00854664043191703
132	1	darfur	0.027418168884190762
132	2	arko	0.020836471200671062
132	3	minni	0.019263071296978233
132	4	minawi	0.01906209567903923
132	5	governor	0.01547199942755547
132	6	west	0.01505171546021558
132	7	region	0.014741894673954087
132	8	el	0.013749769444700962
132	9	fasher	0.011603125477833926
132	10	north	0.010356747605888858
132	11	geneina	0.009918012433281477
132	12	rapid	0.0095358014027625
133	1	testing	0.5072730476914604
133	2	careful	0.47082806336109334
133	3	bet	0.4572401971471792
133	4	quality	0.40758893979240496
133	5	laboratory	0.401161977467627
133	6	httpstmedefenssudan	0.34595503190251536
133	7	allow	0.33415460725142687
133	8	sudandefense	0.29879051759631664
133	9	sidr	0.03734673834885992
133	10	original	0.028579731885507532
133	11	defense	0.004632137138051503
133	12	sudans	0.004145755808525305
134	1	sitin	0.10175099029594716
134	2	demonstrators	0.042576157650145545
134	3	dispersal	0.042312177358419474
134	4	dispersing	0.03791404247718225
134	5	protesters	0.029145997252370374
134	6	protests	0.023367380168488987
134	7	demonstrations	0.023180764785294333
134	8	peaceful	0.02210945954052886
134	9	protest	0.020597302904544916
134	10	abolition	0.020001119046407227
134	11	processions	0.019736372506777317
134	12	square	0.019241031648495298
135	1	climate	0.0868806942476076
135	2	message249	0.05227832065873339
135	3	jobs	0.05227466258505995
135	4	httpstmealrisala249	0.04192281313542716
135	5	battleofdignity	0.04124915663728052
135	6	interested	0.037300915033572135
135	7	organizations	0.028104126843830773
135	8	change	0.02601785925398075
135	9	courses	0.024685188467754735
135	10	language	0.024201524413938188
135	11	registration	0.023922950551771432
135	12	english	0.022905939345441006
136	1	win	0.7404114609306452
136	2	strength	0.5883768786240419
136	3	god	0.2557961989791871
136	4	prevail	0.0741467378206702
136	5	gods	0.07153080190236986
136	6	victory	0.04159891401971601
136	7	strengthen	0.035972475486863234
136	8	help	0.03200921449672575
136	9	grant	0.02683964002871131
136	10	raise	0.02539954374300158
136	11	feet	0.02433214750916456
136	12	hostile	0.022546315739205475
137	1	weather	0.3249552566330611
137	2	hot	0.2418796660874485
137	3	temperatures	0.18166298155804625
137	4	todays	0.12717684706873214
137	5	slight	0.11861035706024982
137	6	parts	0.11073991471576142
137	7	moderate	0.10350055187587966
137	8	rise	0.09130131688197056
137	9	relatively	0.08691024693778729
137	10	prevails	0.08146296642948969
137	11	night	0.0720586174263737
137	12	cold	0.06405430813012844
138	1	party	0.03428942559593604
138	2	elections	0.020637526851322495
138	3	umma	0.016640414265351976
138	4	political	0.016472048598986745
138	5	congress	0.015878887262962858
138	6	national	0.01490312420218908
138	7	legislative	0.014875837946986435
138	8	parties	0.01288184783600236
138	9	democratic	0.012289554986559531
138	10	bloc	0.012004060245566285
138	11	partys	0.010024636831243315
138	12	interests	0.009661692206687552
139	1	insurance	0.21513766121699648
139	2	health	0.07395847224897424
139	3	cost	0.031618820640355386
139	4	financing	0.029888412720623828
139	5	services	0.02843218344731381
139	6	organizes	0.0249960636180141
139	7	jazeera	0.024162582105402123
139	8	umbrella	0.024142645077916143
139	9	fund	0.02404062804467346
139	10	installing	0.02372554453983269
139	11	island	0.022361331021435282
139	12	orphans	0.020771976569231656
140	1	looted	0.05243257801085853
140	2	looting	0.05197539551830378
