story_id	topic_id	title_en	title_original	body_en	media_name	media_url	url	language	publish_date
e9e07926fd2cac40c57ac9158b730b5b2be058bc8d92b1393561c31bf15f770d	47	Deteriorating conditions for the displaced people in the east of the Jazira in “New Halfa”	أوضاع متدهورة لنازحي شرق الجزيرة بـ”حلفا الجديدة”	Deteriorating conditions for the displaced people in the east of the Jazira in “New Halfa”	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004595/%D8%A3%D9%88%D8%B6%D8%A7%D8%B9-%D9%85%D8%AA%D8%AF%D9%87%D9%88%D8%B1%D8%A9-%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A-%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A8%D9%80%D8%AD/	ar	2024-10-29
faf0fa37467f7821ad50d1860ec36bd79ae66bc0db3481832e1846b5e38f56ef	-1	For fear of murder and rape.. 50 thousand displaced people flee from the island to eastern Sudan	خوفا من القتل والاغتصاب.. 50 ألف نازح يفرون من الجزيرة إلى شرق السودان	For fear of murder and rape.. 50 thousand displaced people flee from the island to eastern Sudan	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004586/%D8%AE%D9%88%D9%81%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D9%82%D8%AA%D9%84-%D9%88%D8%A7%D9%84%D8%A7%D8%BA%D8%AA%D8%B5%D8%A7%D8%A8-50-%D8%A3%D9%84%D9%81-%D9%86%D8%A7%D8%B2%D8%AD-%D9%8A%D9%81%D8%B1%D9%88/	ar	2024-10-29
00a2f70c7c0b38f59c6f9e3d33074da676f3241d4e46eccd8034fcd15f8c97cf	10	A displaced woman was killed after an attempt to rape her by gunmen in Central Darfur	مقتل نازحة بعد محاولة اغتصابها من قبل مسلحين في وسط دارفور	A displaced woman was killed after an attempt to rape her by gunmen in Central Darfur	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004369/%D9%85%D9%82%D8%AA%D9%84-%D9%86%D8%A7%D8%B2%D8%AD%D8%A9-%D8%A8%D8%B9%D8%AF-%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9-%D8%A7%D8%BA%D8%AA%D8%B5%D8%A7%D8%A8%D9%87%D8%A7-%D9%85%D9%86-%D9%82%D8%A8%D9%84-%D9%85/	ar	2024-10-28
10d33652655bcd828a013a2538172af33a84495acaec69794ee7c5d6ff284564	1	Dozens of civilians were killed and wounded and 46,000 were displaced in Al-Jazeera State	مقتل وجرح عشرات المدنيين ونزوح 46 ألفا بولاية الجزيرة	Dozens of civilians were killed and wounded and 46,000 were displaced in Al-Jazeera State	sudanile.com	sudanile.com	https://sudanile.com/%D9%85%D9%82%D8%AA%D9%84-%D9%88%D8%AC%D8%B1%D8%AD-%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A%D9%8A%D9%86-%D9%88%D9%86%D8%B2%D9%88%D8%AD-46-%D8%A3%D9%84%D9%81%D8%A7-%D8%A8/	ar	2024-10-28
2fbaa8bab3c1b7ae71ad1b28e2a57a76d4f99453b0d2392565cc1c7a130f9dd8	14	The phenomenon of expulsion of migrants at the European Union's land borders raises legal questions	ظاهرة طرد المهاجرين على الحدود البرية للاتحاد الأوروبي تثير تساؤلات قانونية	The phenomenon of expulsion of migrants at the European Union's land borders raises legal questions	alnilin.com	alnilin.com	https://www.alnilin.com/13360100.htm	ar	2024-10-28
434e933c1c1e15069e73f46ee6aa2ab84b286666852194a66e6e81a24b0bd748	-1	New Halfa Emergency: Displaced people in the east of the Jazira are suffering difficult humanitarian conditions	طوارئ حلفا الجديدة: نازحو شرق الجزيرة يعانون أوضاعا إنسانية صعبة	New Halfa Emergency: Displaced people in the east of the Jazira are suffering difficult humanitarian conditions	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004338/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%AD%D9%84%D9%81%D8%A7-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%86%D8%A7%D8%B2%D8%AD%D9%88%D9%86-%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9/	ar	2024-10-28
4ef8a5d77ec13393df337b96452740ac2ab38bf164d84ec02e8123959eff7a42	29	Rapid support invades more than 100 villages and 10,000 people are displaced from the island	الدعم السريع تجتاح أكثر من 100قرية ونزوح 10آلاف شخص من الجزيرة	Rapid support invades more than 100 villages and 10,000 people are displaced from the island	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004306/%D8%A7%D9%84%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B9-%D8%AA%D8%AC%D8%AA%D8%A7%D8%AD-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-100%D9%82%D8%B1%D9%8A%D8%A9-%D9%88%D9%86%D8%B2%D9%88%D8%AD-10/	ar	2024-10-28
618d79143cc509223168c13ff80b719f92373b2de519a71769863c3b4680ac35	10	A press release issued by the Sudanese Family Planning Association on the repercussions of displacement on reproductive health and gender-based violence in the villages of the east of the island	بيان صحفي صادر عن جمعية تنظيم الأسرة السودانية حول تداعيات النزوح على الصحة الإنجابية والعنف القائم على النوع في قري شرق الجزيرة	A press release issued by the Sudanese Family Planning Association on the repercussions of displacement on reproductive health and gender-based violence in the villages of the east of the island	alnilin.com	alnilin.com	https://www.alnilin.com/13360131.htm	ar	2024-10-28
6bf44644fdd924568897e954d12af249e78b4a81e54d92d1ad346e68e5f8f9fb	17	The foolishness and foolishness of the diaspora (Abdul Rahim Dagalo)	دلاهة ومطرطش بني الشتات (عبدالرحيم دقلو)	The foolishness and foolishness of the diaspora (Abdul Rahim Dagalo)	alnilin.com	alnilin.com	https://www.alnilin.com/13360088.htm	ar	2024-10-28
9f27af1f0bddd81b19b0a2978a1e6cc86fee12da4edf817259844f3c2b77ef3a	-1	Sudan’s representative before the Security Council: (30) trucks passed through the Adre border crossing, carrying “advanced weapons, anti-aircraft guns, ammunition, and cannons.” Relief trucks entered El Geneina guarded by the militia!!	مندوب السودان أمام مجلس الأمن: (30) شاحنة مرّت بمعبر أدري الحدودي على متنها “أسلحة متطورة ومضادات للطائرات وذخائر ومدافع”.. وشاحنات الإغاثة تدخل الجنينة محروسة من المليشيا!!	Sudan’s representative before the Security Council: (30) trucks passed through the Adre border crossing, carrying “advanced weapons, anti-aircraft guns, ammunition, and cannons.” Relief trucks entered El Geneina guarded by the militia!!	alsudaninews.com	alsudaninews.com	https://alsudaninews.com/?p=187075	ar	2024-10-28
cb278010be1c45c10be30947854fcc9e0ca0cda2d0a5ec9c5ac2777385ba02b5	21	A new draft law for refugees in Egypt	مشروع قانون جديد للاجئين في مصر	A new draft law for refugees in Egypt	sudantimes.net	sudantimes.net	https://sudantimes.net/2024/10/28/%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D8%B5%D8%B1/	ar	2024-10-28
03366f33e580aabc06af6b68ab07efd1da432fce2edd24ecac7cce58be765385	-1	The most brutal stages of the Sudan war: hundreds of executions and countless displaced people	أشرس مراحل حرب السودان: إعدامات بالمئات ونازحون بلا عدد	The most brutal stages of the Sudan war: hundreds of executions and countless displaced people	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004097/%D8%A3%D8%B4%D8%B1%D8%B3-%D9%85%D8%B1%D8%A7%D8%AD%D9%84-%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D8%A5%D8%B9%D8%AF%D8%A7%D9%85%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D9%85%D8%A6%D8%A7/	ar	2024-10-27
0dfe32e2e710b87917e87d22359ae5c8375bc4fb0d67c12d28f7c6c2637f13a2	3	Deaths and injuries in an Israeli bombing of a house housing displaced people in Beit Lahia, north of Gaza, and UN warnings: “The situation is catastrophic”	"""قتلى وجرحى في قصف إسرائيلي لمنزل يؤوي نازحين في بيت لاهيا شمال غزة، وتحذيرات أممية """"الوضع كارثي"""""""	Deaths and injuries in an Israeli bombing of a house housing displaced people in Beit Lahia, north of Gaza, and UN warnings: “The situation is catastrophic”	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003989/%D9%82%D8%AA%D9%84%D9%89-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D9%82%D8%B5%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%84%D9%85%D9%86%D8%B2%D9%84-%D9%8A%D8%A4%D9%88%D9%8A-%D9%86/	ar	2024-10-27
2754c30e8127da0f59fe8b41a5826e6bde13e432bebbe36c1e8ebf2e7bcdd655	-1	The daily influx of Sudanese refugees into Kufra weighs heavily on it	تدفق اللاجئين السودانيين يوميًا إلى الكفرة يثقل كاهلها	The daily influx of Sudanese refugees into Kufra weighs heavily on it	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004151/%D8%AA%D8%AF%D9%81%D9%82-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D9%8A%D9%88%D9%85%D9%8A%D9%8B%D8%A7-%D8%A5%D9%84%D9%89-%D8%A7/	ar	2024-10-27
2ae7b1d735c95ffc3f80f456430e7a8eecb5ebc3096fd047cf86d8369cf90510	17	Diaspora Arabs and the dream of a “statelet” inside Sudan	عرب الشتات وحلم “الدويلة” داخل السودان	Diaspora Arabs and the dream of a “statelet” inside Sudan	alttahrer.com	alttahrer.com	https://www.alttahrer.com/archives/99604	ar	2024-10-27
667be12dbfb239533f4a743ccfdafd7ea57c20382e9fa93f5a32f06fa16d86bf	2	Caused by drunk people: A fire in a refugee camp from South Sudan	بسبب مخمورين : حريق معسكر للاجئين من دولة جنوب السودان	Caused by drunk people: A fire in a refugee camp from South Sudan	sudantimes.net	sudantimes.net	https://sudantimes.net/2024/10/27/%D8%A8%D8%B3%D8%A8%D8%A8-%D9%85%D8%AE%D9%85%D9%88%D8%B1%D9%8A%D9%86-%D8%AD%D8%B1%D9%8A%D9%82-%D9%85%D8%B9%D8%B3%D9%83%D8%B1-%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86-%D9%85%D9%86-%D8%AF%D9%88%D9%84/	ar	2024-10-27
7a1672f3101557a78d8e10faf583283ec2586f2743dde11e4fe7b2eee20a47bf	-1	The Egyptian Army Chief of Staff rotates the Qastal border crossing with Sudan	رئيس أركان الجيش المصري يدور معبر قسطل الحدودي مع السودان	The Egyptian Army Chief of Staff rotates the Qastal border crossing with Sudan	sudantimes.net	sudantimes.net	https://sudantimes.net/2024/10/27/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A3%D8%B1%D9%83%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D9%8A%D8%AF%D9%88%D8%B1-%D9%85%D8%B9%D8%A8%D8%B1-%D9%82%D8%B3%D8%B7%D9%84/	ar	2024-10-27
8afe72e633e1501ee1715b21e14e97627e064b4591061c4433c5331713c6d8a8	29	What is the truth about the video clip circulating regarding the displacement of a group of citizens of the island?	ما حقيقة مقطع الفيديو المتداول بشأن نزوح مجموعة من مواطني الجزيرة؟	What is the truth about the video clip circulating regarding the displacement of a group of citizens of the island?	beamreports.com	beamreports.com	https://www.beamreports.com/2024/10/27/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D9%85%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D8%A8%D8%B4%D8%A3%D9%86-%D9%86%D8%B2/	ar	2024-10-27
d6f4f97278e7b4b3ef30919848509c99bd8e8278d295d7814d404b46a4758a3f	-1	More than a thousand families were displaced from the east of the island to the states of Kassala and Gedaref	نزوح أكثر من ألف أسرة من شرق الجزيرة إلى ولايتي كسلا والقضارف	More than a thousand families were displaced from the east of the island to the states of Kassala and Gedaref	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32004113/%D9%86%D8%B2%D9%88%D8%AD-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-%D8%A3%D9%84%D9%81-%D8%A3%D8%B3%D8%B1%D8%A9-%D9%85%D9%86-%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A5%D9%84%D9%89/	ar	2024-10-27
df79d70041bfe8c6a9894eada4be078c97e8944ae96fb9016051156b6a1c6bc7	31	Director of the General Administration of Passports and Immigration inspects the Foreigners Department	مدير الادارة العامة للجوازات والهجرة يتفقد ادارة الاجانب	Director of the General Administration of Passports and Immigration inspects the Foreigners Department	alnilin.com	alnilin.com	https://www.alnilin.com/13360040.htm	ar	2024-10-27
4b8c8b70143c55abf27babdd5ffab706f077a8e290ca09151b5349e7118e1c09	5	After a year and a half of war, Sudanese refugees in Egypt are experiencing seasons of suffering	بعد عام ونص من الحرب.. اللاجئون السودانيون بمصر يعيشون فصول من المعاناة	After a year and a half of war, Sudanese refugees in Egypt are experiencing seasons of suffering	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003841/%D8%A8%D8%B9%D8%AF-%D8%B9%D8%A7%D9%85-%D9%88%D9%86%D8%B5-%D9%85%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%88%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A/	ar	2024-10-26
a1b1331e145294038748db395a275b74751ceca5e13502d7b5263685958fbbf5	-1	The rebel militia and its hunting dogs no longer have anything to cover their nakedness, and the fact that they are a diaspora of bandits and fallen people	لم يعد لمليشيا التمرد وكلاب صيدها ماتستر به عورتها وحقيقة أنها شتات من قطاع الطرق والساقطين	The rebel militia and its hunting dogs no longer have anything to cover their nakedness, and the fact that they are a diaspora of bandits and fallen people	alnilin.com	alnilin.com	https://www.alnilin.com/13359996.htm	ar	2024-10-26
dc779ac2d978925c96cb2555947ec0c46ca994aa2f1b27c6823a7c78378df666	-1	Large numbers of displaced people from the east of the Jazira gathered in Wadi Halfa	تكدس أعداد كبيرة من نازحي شرق الجزيرة في وادي حلفا	Large numbers of displaced people from the east of the Jazira gathered in Wadi Halfa	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003904/%D8%AA%D9%83%D8%AF%D8%B3-%D8%A3%D8%B9%D8%AF%D8%A7%D8%AF-%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-%D9%85%D9%86-%D9%86%D8%A7%D8%B2%D8%AD%D9%8A-%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%81/	ar	2024-10-26
2c1c2a19d63f78c080c239313365bf12cb5927598abb8d8d7c95455dc9b4f24b	18	Appeals to receive displaced people on foot in Al-Faw and New Halfa	مناشدات لاستقبال النازحين سيرًا على الأقدام في الفاو وحلفا الجديدة	Appeals to receive displaced people on foot in Al-Faw and New Halfa	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003631/%D9%85%D9%86%D8%A7%D8%B4%D8%AF%D8%A7%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D8%B3%D9%8A%D8%B1%D9%8B%D8%A7-%D8%B9%D9%84%D9%89-%D8%A7/	ar	2024-10-25
76269ffc355844226d5bf408227cd12a8ea07c3106fa8624324ae69df2828163	-1	Memoirs of an expatriate in the Arab Gulf countries (38)	مُذَكِّرَات مُغتَرِب في دُوَلِ الخَلِيجِ العَرَبي (٣٨)	Memoirs of an expatriate in the Arab Gulf countries (38)	sudanile.com	sudanile.com	https://sudanile.com/%D9%85%D9%8F%D8%B0%D9%8E%D9%83%D9%90%D9%91%D8%B1%D9%8E%D8%A7%D8%AA-%D9%85%D9%8F%D8%BA%D8%AA%D9%8E%D8%B1%D9%90%D8%A8-%D9%81%D9%8A-%D8%AF%D9%8F%D9%88%D9%8E%D9%84%D9%90-%D8%A7%D9%84%D8%AE%D9%8E%D9%84/	ar	2024-10-25
bb704bc405216969add4a9294dcdf5ee306df8d59d9d8e4a8ea7d5178dff4f59	-1	Khartoum: Deporting foreigners and determining the locations of refugees’ residence	الخرطوم: إبعاد الاجانب وتحديد مواقع إقامة اللاجئين	Khartoum: Deporting foreigners and determining the locations of refugees’ residence	alnilin.com	alnilin.com	https://www.alnilin.com/13359873.htm	ar	2024-10-25
13da171a0e23792eec767e97f2adb3b6c94027508d87d18ae6f4fd3a3150cf38	-1	(4) Sudanese journalists were deported to a military prison in Egypt	ترحيل (4) صحفيين سودانيين الي سجن عسكري بمصر	(4) Sudanese journalists were deported to a military prison in Egypt	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003467/%D8%AA%D8%B1%D8%AD%D9%8A%D9%84-4-%D8%B5%D8%AD%D9%81%D9%8A%D9%8A%D9%86-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D9%8A-%D8%B3%D8%AC%D9%86-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A-%D8%A8/	ar	2024-10-24
290e5f795d284c73f414399898073784dfdd20ef6a8d2e4fdf09e6e48c25b775	2	Deteriorating humanitarian conditions for displaced people in the city of Mellit, North Darfur	تدهور الأوضاع الإنسانية للنازحين بمدينة مليط شمال دارفور	Deteriorating humanitarian conditions for displaced people in the city of Mellit, North Darfur	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003409/%D8%AA%D8%AF%D9%87%D9%88%D8%B1-%D8%A7%D9%84%D8%A3%D9%88%D8%B6%D8%A7%D8%B9-%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D8%A8%D9%85%D8%AF/	ar	2024-10-24
50855d81a0bdcdda46e3768b27a736e405ddb99a48f74b8d0324758ae66e8d54	19	The Mufti of Chad demands the placement of poor people in refugee camps	مفتي تشاد يطالب بوضع فقيري بمخيمات اللاجئين	The Mufti of Chad demands the placement of poor people in refugee camps	sudantimes.net	sudantimes.net	https://sudantimes.net/2024/10/24/%D9%85%D9%81%D8%AA%D9%8A-%D8%AA%D8%B4%D8%A7%D8%AF-%D9%8A%D8%B7%D8%A7%D9%84%D8%A8-%D8%A8%D9%88%D8%B6%D8%B9-%D9%81%D9%82%D9%8A%D8%B1%D9%8A-%D8%A8%D9%85%D8%AE%D9%8A%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%84/	ar	2024-10-24
52637692c51a65d780daa5d3487c07d76f28cfd78a6fa9e4da0abd4ca9fc892d	44	Displacement: a symbol of a painful human tragedy	النزوح: رمز لمأساة إنسانية مؤلمة	Displacement: a symbol of a painful human tragedy	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003485/%D8%A7%D9%84%D9%86%D8%B2%D9%88%D8%AD-%D8%B1%D9%85%D8%B2-%D9%84%D9%85%D8%A3%D8%B3%D8%A7%D8%A9-%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D8%A4%D9%84%D9%85%D8%A9-2/	ar	2024-10-24
61d5537c7532919323dbd67bc6781b7dcef3184a9ad07db511dfb00bff2a2438	29	Dozens killed and injured in the east of the island and a massive wave of forced displacement	مقتل وإصابة العشرات بشرق الجزيرة وموجة نزوح قسري واسعة	Dozens killed and injured in the east of the island and a massive wave of forced displacement	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003286/%D9%85%D9%82%D8%AA%D9%84-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A8%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%88%D9%85%D9%88%D8%AC/	ar	2024-10-24
b2c1f1a1c5a8faacd60f35cc66c4d7f30f3bc70a41e9d909b5d0f0ba7b774e7c	2	Humanitarian aid arrives at Atash camp for displaced people in South Darfur	وصول مساعدات انسانية إلى مخيم عطاش للنازحين جنوب دارفور	Humanitarian aid arrives at Atash camp for displaced people in South Darfur	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003406/%D9%88%D8%B5%D9%88%D9%84-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%A7%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D9%85%D8%AE%D9%8A%D9%85-%D8%B9%D8%B7%D8%A7%D8%B4-%D9%84%D9%84%D9%86/	ar	2024-10-24
b4bf1142a78963955a0da030bf784c101305c9f29173826041c3d57fc0d77221	1	RSF rampage in East Al-Jazirah leaves scores dead, thousands displaced	RSF rampage in East Al-Jazirah leaves scores dead, thousands displaced		sudantribune.com	sudantribune.com	https://sudantribune.com/article292455/	en	2024-10-24
2b7a7e2c46793309ab8a5da7fa7cbbb8bdc1dd0044b6f747668a96dd8d24711f	-1	Qatar Red Crescent provides 90 food baskets to displaced journalists in Port Sudan	الهلال الأحمر القطري يقدم 90 سلة غذائية للصحفيين النازحين ببورتسودان	Qatar Red Crescent provides 90 food baskets to displaced journalists in Port Sudan	sudantimes.net	sudantimes.net	https://sudantimes.net/2024/10/23/alhilal-5/	ar	2024-10-23
912b2c58c233cf0a2a7018902e1cefac9c4c786884aab31eade68bcf2fa0b8b8	0	The cholera epidemic exacerbates the suffering of displaced people in shelter centers in Sudan	وباء الكوليرا يُفاقم معاناة النازحين بمراكز الإيواء في السودان	The cholera epidemic exacerbates the suffering of displaced people in shelter centers in Sudan	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003220/%D9%88%D8%A8%D8%A7%D8%A1-%D8%A7%D9%84%D9%83%D9%88%D9%84%D9%8A%D8%B1%D8%A7-%D9%8A%D9%8F%D9%81%D8%A7%D9%82%D9%85-%D9%85%D8%B9%D8%A7%D9%86%D8%A7%D8%A9-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86/	ar	2024-10-23
99cf1deb06dd10e3b48edbb7201247ddeb6a3fb0fb1c9f6542ca5d4d0368b6bf	12	New waves of displacement from Khartoum amid violent clashes between the army and the Rapid Support Forces	موجات نزوح جديدة من الخرطوم وسط اشتباكات عنيفة بين الجيش والدعم السريع	New waves of displacement from Khartoum amid violent clashes between the army and the Rapid Support Forces	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003124/%D9%85%D9%88%D8%AC%D8%A7%D8%AA-%D9%86%D8%B2%D9%88%D8%AD-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%B1%D8%B7%D9%88%D9%85-%D9%88%D8%B3%D8%B7-%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83/	ar	2024-10-23
c0240a8b278f1ed97361e0e7ff35d56c563703303595fb659497ee1d6b564b03	48	One million pounds sterling for Sudanese families displaced in Libya	مليون جنيه إسترليني للعائلات السودانية النازحة في ليبيا	One million pounds sterling for Sudanese families displaced in Libya	sudantimes.net	sudantimes.net	https://sudantimes.net/2024/10/23/%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AC%D9%86%D9%8A%D9%87-%D8%A5%D8%B3%D8%AA%D8%B1%D9%84%D9%8A%D9%86%D9%8A-%D9%84%D9%84%D8%B9%D8%A7%D8%A6%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86/	ar	2024-10-23
c0d76ea9c267b73a4d0bde17e7647e17fdb51667408d811b39e4dc8675b60cfd	35	Libyan disagreement over the directive of the head of the unit to absorb Sudanese immigrants	تباين ليبي حول توجيه رئيس «الوحدة» باستيعاب مهاجري السودان	Libyan disagreement over the directive of the head of the unit to absorb Sudanese immigrants	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003191/%D8%AA%D8%A8%D8%A7%D9%8A%D9%86-%D9%84%D9%8A%D8%A8%D9%8A-%D8%AD%D9%88%D9%84-%D8%AA%D9%88%D8%AC%D9%8A%D9%87-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%AD%D8%AF%D8%A9-%D8%A8%D8%A7%D8%B3/	ar	2024-10-23
e4758c17bec572650f4461776bdbdfee955e836b1cf0dedcc8ae6e31158149c8	26	Opening the Al-Qalabat border crossing linking Sudan and Ethiopia	فتح معبر القلابات الحدودي الرابط السودان وإثيوبيا	Opening the Al-Qalabat border crossing linking Sudan and Ethiopia	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32003117/%D9%81%D8%AA%D8%AD-%D9%85%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D9%82%D9%84%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B7-%D8%A7%D9%84%D8%B3%D9%88/	ar	2024-10-23
e4aeb4c6f5dd0c1cf5b65480a2b64e598fd8d87d1e91e04c032380fe3b59601a	4	Massive displacement of citizens of Gezira State	قتل تهجير كبير لمواطني ولاية الجزيرة	Massive displacement of citizens of Gezira State	sudantimes.net	sudantimes.net	https://sudantimes.net/2024/10/23/%D9%82%D8%AA%D9%84-%D8%AA%D9%87%D8%AC%D9%8A%D8%B1-%D9%83%D8%A8%D9%8A%D8%B1-%D9%84%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9/	ar	2024-10-23
0be245fadf12e951a6e10b30da0e71e897d00041fdf9253935a58498ef2ad796	24	Displaced Sudanese musicians: Because the war lasted too long	موسيقيون سودانيون نازحون: لأن الحرب استمرّت طويلاً	Displaced Sudanese musicians: Because the war lasted too long	alrakoba.net	alrakoba.net	https://www.alrakoba.net/32002810/%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A%D9%88%D9%86-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D9%88%D9%86-%D9%86%D8%A7%D8%B2%D8%AD%D9%88%D9%86-%D9%84%D8%A3%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A7%D8%B3/	ar	2024-10-22
2e6d62715dd23d193dfba2b8ccf8f20bef9066025afab8bcb02d25d72a718b0a	9	Sudanese refugees in Ethiopia...from asylum to asylum!	اللاجئون السودانيون في إثيوبيا.. من لجوء إلى لجوء!	Sudanese refugees in Ethiopia...from asylum to asylum!	sudantribune.net	sudantribune.net	https://sudantribune.net/article292381/	ar	2024-10-22
